time,open,high,low,close,volume,symbol
2018-11-21,4.85,4.85,4.85,4.85,300,ANT
2018-11-22,4.85,4.85,4.85,4.85,0,ANT
2018-11-23,4.85,4.85,4.85,4.85,0,ANT
2018-11-26,4.85,4.85,4.85,4.85,0,ANT
2018-11-27,4.85,4.85,4.85,4.85,0,ANT
2018-11-28,4.85,4.85,4.85,4.85,0,ANT
2018-11-29,4.85,4.85,4.85,4.85,0,ANT
2018-11-30,4.85,4.85,4.85,4.85,0,ANT
2018-12-03,4.85,4.85,4.85,4.85,0,ANT
2018-12-04,5.46,5.46,5.46,5.46,400,ANT
2018-12-05,5.46,5.46,5.46,5.46,0,ANT
2018-12-06,5.46,5.46,5.46,5.46,0,ANT
2018-12-07,5.46,5.46,5.46,5.46,0,ANT
2018-12-10,5.46,5.46,5.46,5.46,0,ANT
2018-12-11,5.46,5.46,5.46,5.46,0,ANT
2018-12-12,5.46,5.46,5.46,5.46,0,ANT
2018-12-13,5.46,5.46,5.46,5.46,0,ANT
2018-12-14,5.88,5.88,5.88,5.88,100,ANT
2018-12-17,5.88,5.88,5.88,5.88,0,ANT
2018-12-18,5.88,5.88,5.88,5.88,0,ANT
2018-12-19,5.88,5.88,5.88,5.88,0,ANT
2018-12-20,5.88,5.88,5.88,5.88,0,ANT
2018-12-21,5.88,5.88,5.88,5.88,0,ANT
2018-12-24,5.88,5.88,5.88,5.88,0,ANT
2018-12-25,5.88,5.88,5.88,5.88,0,ANT
2018-12-26,5.76,5.76,5.76,5.76,100,ANT
2018-12-27,5.76,5.76,5.76,5.76,100,ANT
2018-12-28,5.76,5.76,5.76,5.76,0,ANT
2019-01-02,5.76,5.76,5.76,5.76,0,ANT
2019-01-03,5.76,5.76,5.76,5.76,0,ANT
2019-01-04,5.76,5.76,5.76,5.76,0,ANT
2019-01-07,5.76,5.76,5.76,5.76,0,ANT
2019-01-08,5.76,5.76,5.76,5.76,0,ANT
2019-01-09,5.76,5.76,5.76,5.76,0,ANT
2019-01-10,5.76,5.76,5.76,5.76,0,ANT
2019-01-11,5.76,5.76,5.76,5.76,0,ANT
2019-01-14,5.76,5.76,5.76,5.76,0,ANT
2019-01-15,5.76,5.76,5.76,5.76,0,ANT
2019-01-16,5.76,5.76,5.76,5.76,0,ANT
2019-01-17,5.76,5.76,5.76,5.76,0,ANT
2019-01-18,5.76,5.76,5.76,5.76,0,ANT
2019-01-21,5.76,5.76,5.76,5.76,0,ANT
2019-01-22,5.76,5.76,5.76,5.76,0,ANT
2019-01-23,5.76,5.76,5.76,5.76,0,ANT
2019-01-24,5.22,5.22,5.22,5.22,10000,ANT
2019-01-25,5.22,5.22,5.22,5.22,0,ANT
2019-01-28,5.22,5.22,5.22,5.22,0,ANT
2019-01-29,5.22,5.22,5.22,5.22,0,ANT
2019-01-30,5.22,5.22,5.22,5.22,0,ANT
2019-01-31,5.22,5.22,5.22,5.22,0,ANT
2019-02-01,4.49,4.49,4.49,4.49,100,ANT
2019-02-11,4.49,4.49,4.49,4.49,0,ANT
2019-02-12,4.49,4.49,4.49,4.49,200,ANT
2019-02-13,4.49,4.49,4.49,4.49,0,ANT
2019-02-14,4.49,4.49,4.49,4.49,0,ANT
2019-02-15,4.49,4.49,4.49,4.49,0,ANT
2019-02-18,4.49,4.49,4.49,4.49,0,ANT
2019-02-19,4.49,4.49,4.49,4.49,0,ANT
2019-02-20,4.49,4.49,4.49,4.49,0,ANT
2019-02-21,4.49,4.49,4.49,4.49,0,ANT
2019-02-22,4.49,4.49,4.49,4.49,0,ANT
2019-02-25,4.49,4.49,4.49,4.49,0,ANT
2019-02-26,3.82,3.82,3.82,3.82,200,ANT
2019-02-27,3.82,3.82,3.82,3.82,0,ANT
2019-02-28,3.82,3.82,3.82,3.82,0,ANT
2019-03-01,3.82,3.82,3.82,3.82,0,ANT
2019-03-04,3.82,3.82,3.82,3.82,0,ANT
2019-03-05,3.82,3.82,3.82,3.82,0,ANT
2019-03-06,3.82,3.82,3.82,3.82,0,ANT
2019-03-07,3.82,3.82,3.82,3.82,0,ANT
2019-03-08,3.82,3.82,3.82,3.82,0,ANT
2019-03-11,3.82,3.82,3.82,3.82,0,ANT
2019-03-12,3.82,3.82,3.82,3.82,0,ANT
2019-03-13,3.82,3.82,3.82,3.82,0,ANT
2019-03-14,3.82,3.82,3.82,3.82,0,ANT
2019-03-15,3.82,3.82,3.82,3.82,0,ANT
2019-03-18,3.34,3.34,3.27,3.27,900,ANT
2019-03-19,3.34,3.27,3.27,3.27,0,ANT
2019-03-20,3.34,3.27,3.27,3.27,0,ANT
2019-03-21,3.34,3.27,3.27,3.27,0,ANT
2019-03-22,3.34,3.27,3.27,3.27,0,ANT
2019-03-25,3.34,3.27,3.27,3.27,0,ANT
2019-03-26,3.34,3.34,3.34,3.27,10,ANT
2019-03-27,3.03,3.03,3.03,3.03,100,ANT
2019-03-28,3.03,3.03,3.03,3.03,50,ANT
2019-03-29,3.03,3.03,3.03,3.03,300,ANT
2019-04-01,3.03,3.03,3.03,3.03,0,ANT
2019-04-02,2.61,2.61,2.61,2.61,100,ANT
2019-04-03,2.43,2.43,2.43,2.43,500,ANT
2019-04-04,2.43,2.43,2.43,2.43,0,ANT
2019-04-05,2.43,2.43,2.43,2.43,0,ANT
2019-04-08,2.79,2.79,2.79,2.79,100,ANT
2019-04-09,3.15,3.15,3.15,3.15,100,ANT
2019-04-10,3.15,3.15,3.15,3.15,10,ANT
2019-04-11,3.15,3.15,3.15,3.15,0,ANT
2019-04-12,3.15,3.15,3.15,3.15,50,ANT
2019-04-16,3.15,3.15,3.15,3.15,300,ANT
2019-04-17,3.58,3.58,3.58,3.58,100,ANT
2019-04-18,3.58,3.58,3.52,3.52,700,ANT
2019-04-19,3.58,3.52,3.52,3.52,0,ANT
2019-04-22,3.58,3.52,3.52,3.52,0,ANT
2019-04-23,3.58,3.52,3.52,3.52,0,ANT
2019-04-24,3.58,3.52,3.52,3.52,0,ANT
2019-04-25,3.58,3.58,3.58,3.52,40,ANT
2019-04-26,3.58,3.52,3.52,3.52,0,ANT
2019-05-02,3.58,3.52,3.52,3.52,0,ANT
2019-05-03,3.52,3.52,3.52,3.52,100,ANT
2019-05-06,3.52,3.52,3.52,3.52,0,ANT
2019-05-07,3.52,3.52,3.52,3.52,0,ANT
2019-05-08,3.52,3.52,3.52,3.52,30,ANT
2019-05-09,3.52,3.52,3.52,3.52,0,ANT
2019-05-10,3.52,3.52,3.52,3.52,0,ANT
2019-05-13,3.52,3.52,3.52,3.52,0,ANT
2019-05-14,3.52,3.52,3.52,3.52,0,ANT
2019-05-15,3.52,3.52,3.52,3.52,0,ANT
2019-05-16,3.52,3.52,3.52,3.52,0,ANT
2019-05-17,3.52,3.52,3.52,3.52,0,ANT
2019-05-20,3.34,3.34,3.34,3.34,1000,ANT
2019-05-21,3.34,3.34,3.34,3.34,0,ANT
2019-05-22,3.34,3.34,3.34,3.34,0,ANT
2019-05-23,3.34,3.34,3.34,3.34,0,ANT
2019-05-24,3.34,3.34,3.34,3.34,0,ANT
2019-05-27,3.34,3.34,3.34,3.34,0,ANT
2019-05-28,3.34,3.34,3.34,3.34,0,ANT
2019-05-29,3.34,3.34,3.34,3.34,0,ANT
2019-05-30,3.34,3.34,3.34,3.34,0,ANT
2019-05-31,3.34,3.34,3.34,3.34,0,ANT
2019-06-03,3.34,3.34,3.34,3.34,700,ANT
2019-06-04,3.34,3.34,3.34,3.34,0,ANT
2019-06-05,3.34,3.34,3.34,3.34,0,ANT
2019-06-06,3.34,3.34,3.34,3.34,0,ANT
2019-06-07,3.34,3.34,3.34,3.34,0,ANT
2019-06-10,3.34,3.34,3.34,3.34,0,ANT
2019-06-11,3.34,3.34,3.34,3.34,0,ANT
2019-06-12,3.34,3.34,3.34,3.34,0,ANT
